date,account,category,amount,currency,converted amount,currency,description
30/09/2017,Наличные,Ремонт,-157,UAH,-157,UAH,
02/10/2017,Наличные,Здоровье,-126,UAH,-126,UAH,
02/10/2017,Пумб,Кафе,-76,UAH,-76,UAH,
02/10/2017,Пумб,Еда,-100,UAH,-100,UAH,
02/10/2017,Cash,Зарплата,1 400,USD,36 400,UAH,
03/10/2017,ПриватБанк,Связь,-21,UAH,-21,UAH,
03/10/2017,Наличные,Другое,-400,UAH,-400,UAH,
03/10/2017,Наличные,Кафе,-83,UAH,-83,UAH,
04/10/2017,Наличные,Подарки,-100,UAH,-100,UAH,
04/10/2017,Пумб,Кафе,-78,UAH,-78,UAH,
04/10/2017,ПриватБанк,Связь,-204,UAH,-204,UAH,
05/10/2017,Пумб,Кафе,-42,UAH,-42,UAH,
06/10/2017,Пумб,Booze,-20,UAH,-20,UAH,
06/10/2017,Пумб,Кафе,-60,UAH,-60,UAH,
07/10/2017,Наличные,Еда,-12,UAH,-12,UAH,
07/10/2017,Наличные,Еда,-36,UAH,-36,UAH,
07/10/2017,Наличные,Ремонт,-530,UAH,-530,UAH,
07/10/2017,Пумб,Еда,-452,UAH,-452,UAH,
07/10/2017,Гривна,Ремонт,-600,UAH,-600,UAH,
08/10/2017,Наличные,Другое,-129,UAH,-129,UAH,
08/10/2017,Пумб,Бонус,1 243,UAH,1 243,UAH,
09/10/2017,Пумб,Здоровье,-142,UAH,-142,UAH,
10/10/2017,Наличные,Еда,-438,UAH,-438,UAH,
10/10/2017,Гривна,To 'Наличные',-2 500,UAH,-2 500,UAH,
10/10/2017,Наличные,From 'Гривна',2 500,UAH,2 500,UAH,
10/10/2017,Наличные,Электроника,-2 438,UAH,-2 438,UAH,
11/10/2017,Пумб,Кафе,-117,UAH,-117,UAH,
11/10/2017,Наличные,Еда,-146,UAH,-146,UAH,
12/10/2017,Гривна,To 'Наличные',-2 100,UAH,-2 100,UAH,
12/10/2017,Наличные,From 'Гривна',2 100,UAH,2 100,UAH,
12/10/2017,Пумб,Кафе,-53,UAH,-53,UAH,
12/10/2017,Пумб,Кафе,-86,UAH,-86,UAH,
12/10/2017,Наличные,Подарки,-100,UAH,-100,UAH,
12/10/2017,Наличные,Другое,-40,UAH,-40,UAH,
13/10/2017,Пумб,Кафе,-83,UAH,-83,UAH,
13/10/2017,Пумб,Зарплата,1 246,UAH,1 246,UAH,
13/10/2017,ПриватБанк,Жилье,-62,UAH,-62,UAH,
13/10/2017,ПриватБанк,Жилье,-871,UAH,-871,UAH,
14/10/2017,Гривна,Одежда,-568,UAH,-568,UAH,
14/10/2017,Cash,Бонус,200,USD,5 200,UAH,
15/10/2017,Cash,Жена,-50,USD,-1 300,UAH,
15/10/2017,Гривна,Жена,-2 000,UAH,-2 000,UAH,
15/10/2017,Наличные,Транспорт,-160,UAH,-160,UAH,
15/10/2017,Наличные,Еда,-35,UAH,-35,UAH,
15/10/2017,Cash,Отдых,-8,USD,-208,UAH,
16/10/2017,Cash,Отдых,-530,USD,-13 780,UAH,
16/10/2017,Cash,Отдых,-9,USD,-234,UAH,
17/10/2017,Cash,Отдых,-10,USD,-260,UAH,
17/10/2017,Cash,Отдых,-10,USD,-260,UAH,
18/10/2017,Cash,Отдых,-7,USD,-182,UAH,
21/10/2017,Cash,Отдых,-36,USD,-936,UAH,
23/10/2017,Пумб,Еда,-393,UAH,-393,UAH,
23/10/2017,Пумб,Кафе,-229,UAH,-229,UAH,
23/10/2017,Наличные,Транспорт,-160,UAH,-160,UAH,
23/10/2017,ПриватБанк,Жилье,-64,UAH,-64,UAH,
24/10/2017,Наличные,Подарки,-700,UAH,-700,UAH,
24/10/2017,Наличные,Ремонт,-16,UAH,-16,UAH,
24/10/2017,Пумб,Ремонт,-684,UAH,-684,UAH,
25/10/2017,Гривна,Ремонт,-1 000,UAH,-1 000,UAH,
25/10/2017,ПриватБанк,Связь,-31,UAH,-31,UAH,
25/10/2017,Гривна,To 'Наличные',-2 400,UAH,-2 400,UAH,
25/10/2017,Наличные,From 'Гривна',2 400,UAH,2 400,UAH,
25/10/2017,Наличные,Одежда,-2 328,UAH,-2 328,UAH,
25/10/2017,Наличные,Подарки,-450,UAH,-450,UAH,
25/10/2017,Гривна,To 'Наличные',-800,UAH,-800,UAH,
25/10/2017,Наличные,From 'Гривна',800,UAH,800,UAH,
25/10/2017,Наличные,Топливо,-759,UAH,-759,UAH,
25/10/2017,Гривна,To 'Наличные',-300,UAH,-300,UAH,
25/10/2017,Наличные,From 'Гривна',300,UAH,300,UAH,
25/10/2017,Наличные,Машина,-280,UAH,-280,UAH,
25/10/2017,Наличные,Ребенок,-318,UAH,-318,UAH,
25/10/2017,Наличные,Кафе,-67,UAH,-67,UAH,
25/10/2017,Гривна,To 'Наличные',-2 000,UAH,-2 000,UAH,
25/10/2017,Наличные,From 'Гривна',2 000,UAH,2 000,UAH,
26/10/2017,Наличные,Кафе,-120,UAH,-120,UAH,
26/10/2017,Наличные,Другое,-90,UAH,-90,UAH,
27/10/2017,Cash,To 'Наличные',-400,USD,-10 680,UAH,
27/10/2017,Наличные,From 'Cash',10 680,UAH,10 680,UAH,
27/10/2017,Наличные,To 'ПриватБанк',-5 000,UAH,-5 000,UAH,
27/10/2017,ПриватБанк,From 'Наличные',5 000,UAH,5 000,UAH,
27/10/2017,Пумб,Еда,-148,UAH,-148,UAH,
28/10/2017,Наличные,Еда,-22,UAH,-22,UAH,
28/10/2017,Наличные,Топливо,-549,UAH,-549,UAH,
28/10/2017,Наличные,Топливо,-303,UAH,-303,UAH,
29/10/2017,Наличные,Топливо,-1 022,UAH,-1 022,UAH,
30/10/2017,Пумб,Еда,-272,UAH,-272,UAH,
30/10/2017,Наличные,Кафе,-67,UAH,-67,UAH,
31/10/2017,Наличные,Кафе,-80,UAH,-80,UAH,
31/10/2017,Наличные,Электроника,-2 500,UAH,-2 500,UAH,
31/10/2017,Cash,To 'Наличные',-300,USD,-8 010,UAH,
31/10/2017,Наличные,From 'Cash',8 010,UAH,8 010,UAH,
31/10/2017,Наличные,Ремонт,-276,UAH,-276,UAH,
31/10/2017,Наличные,Жена,-8 000,UAH,-8 000,UAH,
01/11/2017,Гривна,Ремонт,-5 500,UAH,-5 500,UAH,
01/11/2017,ПриватБанк,Связь,-204,UAH,-204,UAH,
01/11/2017,Пумб,Зарплата,1 370,UAH,1 370,UAH,
01/11/2017,Пумб,Кафе,-77,UAH,-77,UAH,
02/11/2017,Наличные,Кафе,-80,UAH,-80,UAH,
02/11/2017,ПриватБанк,e-buy,-312,UAH,-312,UAH,
02/11/2017,Наличные,Жилье,-300,UAH,-300,UAH,
02/11/2017,Пумб,Еда,-225,UAH,-225,UAH,
03/11/2017,Наличные,Бонус,80,UAH,80,UAH,
03/11/2017,Пумб,Кафе,-88,UAH,-88,UAH,
05/11/2017,ПриватБанк,Подарки,-2 256,UAH,-2 256,UAH,
05/11/2017,Cash,Зарплата,1 400,USD,37 380,UAH,
05/11/2017,Наличные,Другое,-1 011,UAH,-1 011,UAH,
05/11/2017,Cash,Бонус,41,USD,1 094.7,UAH,
05/11/2017,Гривна,Бонус,1 068,UAH,1 068,UAH,
06/11/2017,Пумб,Еда,-247,UAH,-247,UAH,
06/11/2017,Наличные,Кафе,-120,UAH,-120,UAH,
07/11/2017,Пумб,Химия,-13,UAH,-13,UAH,
07/11/2017,Наличные,Кафе,-70,UAH,-70,UAH,
08/11/2017,Наличные,Подарки,-50,UAH,-50,UAH,
09/11/2017,Пумб,Здоровье,-135,UAH,-135,UAH,
09/11/2017,Пумб,Химия,-17,UAH,-17,UAH,
09/11/2017,Пумб,Кафе,-65,UAH,-65,UAH,
09/11/2017,Пумб,Еда,-192,UAH,-192,UAH,
09/11/2017,Пумб,Еда,-205,UAH,-205,UAH,
09/11/2017,Гривна,To 'Наличные',-1 000,UAH,-1 000,UAH,
09/11/2017,Наличные,From 'Гривна',1 000,UAH,1 000,UAH,
09/11/2017,Наличные,Другое,-900,UAH,-900,UAH,
10/11/2017,Пумб,Кафе,-16,UAH,-16,UAH,
11/11/2017,ПриватБанк,Такси,-179,UAH,-179,UAH,
11/11/2017,Наличные,Машина,-120,UAH,-120,UAH,
11/11/2017,Гривна,Жена,-5 000,UAH,-5 000,UAH,
11/11/2017,Гривна,Ребенок,-6 000,UAH,-6 000,UAH,
11/11/2017,Наличные,Еда,-11,UAH,-11,UAH,
11/11/2017,Наличные,Еда,-14,UAH,-14,UAH,
11/11/2017,ПриватБанк,Транспорт,-16,UAH,-16,UAH,
12/11/2017,Наличные,Кафе,-620,UAH,-620,UAH,
12/11/2017,Наличные,Еда,-25,UAH,-25,UAH,
12/11/2017,ПриватБанк,Жилье,-1 274,UAH,-1 274,UAH,
12/11/2017,ПриватБанк,Ребенок,-1 523,UAH,-1 523,UAH,
12/11/2017,Cash,To 'Гривна',-1 000,USD,-27 000,UAH,
12/11/2017,Гривна,From 'Cash',27 000,UAH,27 000,UAH,
12/11/2017,Гривна,Бонус,1 300,UAH,1 300,UAH,
12/11/2017,Гривна,To 'Наличные',-6 000,UAH,-6 000,UAH,
12/11/2017,Наличные,From 'Гривна',6 000,UAH,6 000,UAH,
12/11/2017,Гривна,To 'Наличные',-5 000,UAH,-5 000,UAH,
12/11/2017,Наличные,From 'Гривна',5 000,UAH,5 000,UAH,
13/11/2017,Наличные,Кафе,-84,UAH,-84,UAH,
13/11/2017,Пумб,Еда,-256,UAH,-256,UAH,
13/11/2017,ПриватБанк,Жилье,-307,UAH,-307,UAH,
13/11/2017,ПриватБанк,Жилье,-62,UAH,-62,UAH,
13/11/2017,Наличные,Подарки,-100,UAH,-100,UAH,
14/11/2017,Наличные,To 'ПриватБанк',-10 000,UAH,-10 000,UAH,
14/11/2017,ПриватБанк,From 'Наличные',10 000,UAH,10 000,UAH,
14/11/2017,Пумб,Кафе,-67,UAH,-67,UAH,
15/11/2017,Пумб,Еда,-48,UAH,-48,UAH,
15/11/2017,Пумб,Зарплата,1 308,UAH,1 308,UAH,
15/11/2017,Наличные,Кафе,-100,UAH,-100,UAH,
16/11/2017,Пумб,Ребенок,-313,UAH,-313,UAH,
16/11/2017,Пумб,Ремонт,-131,UAH,-131,UAH,
16/11/2017,Пумб,Кафе,-64,UAH,-64,UAH,
16/11/2017,Пумб,Еда,-182,UAH,-182,UAH,
17/11/2017,Пумб,Кафе,-80,UAH,-80,UAH,
17/11/2017,Пумб,Еда,-989,UAH,-989,UAH,
18/11/2017,Наличные,Топливо,-805,UAH,-805,UAH,
18/11/2017,Пумб,Еда,-989,UAH,-989,UAH,
18/11/2017,Пумб,Кафе,-216,UAH,-216,UAH,
18/11/2017,Наличные,Ремонт,-3 733,UAH,-3 733,UAH,
18/11/2017,Наличные,Ремонт,-1 704,UAH,-1 704,UAH,
18/11/2017,Наличные,Химия,-304,UAH,-304,UAH,
18/11/2017,Наличные,Другое,-388,UAH,-388,UAH,
18/11/2017,Гривна,To 'Наличные',-6 400,UAH,-6 400,UAH,
18/11/2017,Гривна,To 'Наличные',-1 000,UAH,-1 000,UAH,
18/11/2017,Наличные,From 'Гривна',6 400,UAH,6 400,UAH,
18/11/2017,Наличные,From 'Гривна',1 000,UAH,1 000,UAH,
18/11/2017,Наличные,Ремонт,-100,UAH,-100,UAH,
18/11/2017,Гривна,Ремонт,-400,UAH,-400,UAH,
19/11/2017,ПриватБанк,Жилье,-1 241,UAH,-1 241,UAH,
19/11/2017,Пумб,Бонус,347,UAH,347,UAH,
19/11/2017,Наличные,Здоровье,-600,UAH,-600,UAH,
21/11/2017,Наличные,Подарки,-400,UAH,-400,UAH,
21/11/2017,Наличные,Еда,-316,UAH,-316,UAH,
22/11/2017,Наличные,Транспорт,-12,UAH,-12,UAH,
22/11/2017,ПриватБанк,Кафе,-103,UAH,-103,UAH,
22/11/2017,Пумб,Здоровье,-43,UAH,-43,UAH,
22/11/2017,ПриватБанк,Еда,-252,UAH,-252,UAH,
23/11/2017,Cash,To 'Наличные',-500,USD,-13 325,UAH,
23/11/2017,Наличные,From 'Cash',13 325,UAH,13 325,UAH,
23/11/2017,Наличные,Другое,-440,UAH,-440,UAH,
23/11/2017,Гривна,To 'Наличные',-800,UAH,-800,UAH,
23/11/2017,Наличные,From 'Гривна',800,UAH,800,UAH,
23/11/2017,Наличные,To 'Гривна',-13 000,UAH,-13 000,UAH,
23/11/2017,Гривна,From 'Наличные',13 000,UAH,13 000,UAH,
23/11/2017,ПриватБанк,Кафе,-80,UAH,-80,UAH,
24/11/2017,Наличные,Кафе,-80,UAH,-80,UAH,
24/11/2017,Наличные,Еда,-135,UAH,-135,UAH,
25/11/2017,Наличные,Стрижка,-75,UAH,-75,UAH,
25/11/2017,Гривна,Одежда,-1 900,UAH,-1 900,UAH,
25/11/2017,ПриватБанк,Кафе,-214,UAH,-214,UAH,
25/11/2017,Наличные,Машина,-5,UAH,-5,UAH,
25/11/2017,Гривна,Одежда,-1 000,UAH,-1 000,UAH,
25/11/2017,Наличные,Одежда,-50,UAH,-50,UAH,
25/11/2017,ПриватБанк,Мебель,-827,UAH,-827,UAH,
25/11/2017,ПриватБанк,Ремонт,-219,UAH,-219,UAH,
26/11/2017,Гривна,To 'Наличные',-100,UAH,-100,UAH,
26/11/2017,Наличные,From 'Гривна',100,UAH,100,UAH,
27/11/2017,ПриватБанк,Машина,-1 037,UAH,-1 037,UAH,
27/11/2017,ПриватБанк,Образование,-4 018,UAH,-4 018,UAH,
27/11/2017,Наличные,Кафе,-85,UAH,-85,UAH,
27/11/2017,Гривна,To 'Наличные',-3 000,UAH,-3 000,UAH,
27/11/2017,Наличные,From 'Гривна',3 000,UAH,3 000,UAH,
28/11/2017,Наличные,Кафе,-85,UAH,-85,UAH,
29/11/2017,Пумб,Зарплата,1 308,UAH,1 308,UAH,
29/11/2017,Наличные,Кафе,-91,UAH,-91,UAH,
29/11/2017,Пумб,Еда,-472,UAH,-472,UAH,
29/11/2017,Пумб,Ребенок,-371,UAH,-371,UAH,
01/12/2017,Наличные,Кафе,-90,UAH,-90,UAH,
01/12/2017,Пумб,Еда,-337,UAH,-337,UAH,
02/12/2017,ПриватБанк,Жилье,-1 049,UAH,-1 049,UAH,
02/12/2017,Бонус +,Бонус,97,UAH,97,UAH,
02/12/2017,Наличные,Еда,-620,UAH,-620,UAH,
02/12/2017,Наличные,Бонус,262,UAH,262,UAH,
03/12/2017,Наличные,Здоровье,-1 000,UAH,-1 000,UAH,
04/12/2017,Наличные,Кафе,-91,UAH,-91,UAH,
04/12/2017,Гривна,Жена,-3 000,UAH,-3 000,UAH,
04/12/2017,Гривна,To 'Наличные',-4 000,UAH,-4 000,UAH,
04/12/2017,Наличные,From 'Гривна',4 000,UAH,4 000,UAH,
05/12/2017,Cash,To 'Наличные',-200,USD,-5 410,UAH,
05/12/2017,Наличные,From 'Cash',5 410,UAH,5 410,UAH,
05/12/2017,Наличные,Кафе,-99,UAH,-99,UAH,
05/12/2017,Наличные,Мебель,-2 110,UAH,-2 110,UAH,
05/12/2017,Наличные,To 'Гривна',-5 000,UAH,-5 000,UAH,
05/12/2017,Гривна,From 'Наличные',5 000,UAH,5 000,UAH,
06/12/2017,Наличные,Кафе,-91,UAH,-91,UAH,
06/12/2017,Наличные,Еда,-134,UAH,-134,UAH,
07/12/2017,Cash,Зарплата,1 400,USD,37 870,UAH,
07/12/2017,Cash,Бонус,500,USD,13 525,UAH,
07/12/2017,Cash,To 'Наличные',-500,USD,-13 525,UAH,
07/12/2017,Наличные,From 'Cash',13 525,UAH,13 525,UAH,
07/12/2017,Наличные,Еда,-206,UAH,-206,UAH,
07/12/2017,Наличные,Другое,-440,UAH,-440,UAH,
08/12/2017,Наличные,Жена,-10 000,UAH,-10 000,UAH,
08/12/2017,ПриватБанк,Жилье,-355,UAH,-355,UAH,
08/12/2017,Наличные,Еда,-30,UAH,-30,UAH,
08/12/2017,Наличные,Здоровье,-136,UAH,-136,UAH,
08/12/2017,Наличные,Топливо,-1 154,UAH,-1 154,UAH,
10/12/2017,Наличные,Другое,-4,UAH,-4,UAH,
10/12/2017,Наличные,Другое,-4,UAH,-4,UAH,
10/12/2017,Cash,To 'Гривна',-400,USD,-400,UAH,
10/12/2017,Гривна,From 'Cash',400,UAH,400,UAH,
10/12/2017,Наличные,Бонус,1 200,UAH,1 200,UAH,
11/12/2017,Гривна,To 'ПриватБанк',-12 000,UAH,-12 000,UAH,
11/12/2017,ПриватБанк,From 'Гривна',12 000,UAH,12 000,UAH,
11/12/2017,Наличные,Кафе,-87,UAH,-87,UAH,
11/12/2017,Наличные,Еда,-739,UAH,-739,UAH,
12/12/2017,ПриватБанк,Coins,-10 000,UAH,-10 000,UAH,
12/12/2017,Наличные,Кафе,-91,UAH,-91,UAH,
13/12/2017,Наличные,Транспорт,-13,UAH,-13,UAH,
13/12/2017,Cash,To 'Наличные',-500,USD,-13 650,UAH,
13/12/2017,Наличные,From 'Cash',13 650,UAH,13 650,UAH,
13/12/2017,Наличные,To 'ПриватБанк',-10 000,UAH,-10 000,UAH,
13/12/2017,ПриватБанк,From 'Наличные',10 000,UAH,10 000,UAH,
13/12/2017,ПриватБанк,Coins,-7 000,UAH,-7 000,UAH,
13/12/2017,Наличные,Подарки,-100,UAH,-100,UAH,
13/12/2017,Наличные,Кафе,-73,UAH,-73,UAH,
13/12/2017,Наличные,Еда,-526,UAH,-526,UAH,
14/12/2017,Наличные,Подарки,-615,UAH,-615,UAH,
14/12/2017,Наличные,Транспорт,-10,UAH,-10,UAH,
14/12/2017,Наличные,Кафе,-58,UAH,-58,UAH,
15/12/2017,ПриватБанк,Жилье,-3 402,UAH,-3 402,UAH,
15/12/2017,ПриватБанк,Жилье,-62,UAH,-62,UAH,
15/12/2017,Наличные,Еда,-338,UAH,-338,UAH,
15/12/2017,Наличные,Кафе,-67,UAH,-67,UAH,
16/12/2017,Cash,To 'Наличные',-300,USD,-8 325,UAH,
16/12/2017,Наличные,From 'Cash',8 325,UAH,8 325,UAH,
18/12/2017,Наличные,Кафе,-87,UAH,-87,UAH,
18/12/2017,Наличные,Еда,-299,UAH,-299,UAH,
19/12/2017,Наличные,Машина,-15,UAH,-15,UAH,
19/12/2017,Наличные,Кафе,-55,UAH,-55,UAH,
20/12/2017,Наличные,Подарки,-150,UAH,-150,UAH,
20/12/2017,Наличные,Еда,-462,UAH,-462,UAH,
20/12/2017,Наличные,Кафе,-89,UAH,-89,UAH,
21/12/2017,Наличные,Машина,-30,UAH,-30,UAH,
21/12/2017,Наличные,Кафе,-82,UAH,-82,UAH,
22/12/2017,Пумб,Зарплата,1 465,UAH,1 465,UAH,
22/12/2017,ПриватБанк,Coins,-3 000,UAH,-3 000,UAH,
22/12/2017,Наличные,Ребенок,-370,UAH,-370,UAH,
22/12/2017,Наличные,Еда,-526,UAH,-526,UAH,
22/12/2017,Cash,Бонус,500,USD,13 875,UAH,
22/12/2017,Наличные,Кафе,-93,UAH,-93,UAH,
22/12/2017,Наличные,To 'Гривна',-12 812,UAH,-12 812,UAH,
22/12/2017,Гривна,From 'Наличные',12 812,UAH,12 812,UAH,
22/12/2017,Гривна,Бонус,5 188,UAH,5 188,UAH,
22/12/2017,Гривна,To 'Наличные',-400,UAH,-400,UAH,
22/12/2017,Наличные,From 'Гривна',400,UAH,400,UAH,
22/12/2017,Гривна,To 'Наличные',-3 000,UAH,-3 000,UAH,
22/12/2017,Наличные,From 'Гривна',3 000,UAH,3 000,UAH,
22/12/2017,Гривна,Жена,-5 000,UAH,-5 000,UAH,
22/12/2017,Наличные,Еда,-453,UAH,-453,UAH,
23/12/2017,Наличные,Топливо,-976,UAH,-976,UAH,
26/12/2017,Наличные,Транспорт,-14,UAH,-14,UAH,
26/12/2017,Пумб,Зарплата,1 199,UAH,1 199,UAH,
26/12/2017,Пумб,Еда,-531,UAH,-531,UAH,
26/12/2017,Наличные,Кафе,-82,UAH,-82,UAH,
26/12/2017,Пумб,Еда,-531,UAH,-531,UAH,
27/12/2017,Наличные,Транспорт,-14,UAH,-14,UAH,
27/12/2017,Cash,Зарплата,800,USD,22 200,UAH,
27/12/2017,Пумб,Еда,-237,UAH,-237,UAH,
27/12/2017,Бонус +,Кафе,-91,UAH,-91,UAH,
28/12/2017,Наличные,Подарки,-150,UAH,-150,UAH,
28/12/2017,Наличные,Транспорт,-12,UAH,-12,UAH,
28/12/2017,Cash,To 'Наличные',-800,USD,-22 240,UAH,
28/12/2017,Наличные,From 'Cash',22 240,UAH,22 240,UAH,
28/12/2017,Наличные,To 'ПриватБанк',-10 000,UAH,-10 000,UAH,
28/12/2017,ПриватБанк,From 'Наличные',10 000,UAH,10 000,UAH,
28/12/2017,Наличные,Другое,-1 100,UAH,-1 100,UAH,
28/12/2017,Пумб,Кафе,-67,UAH,-67,UAH,
28/12/2017,Наличные,To 'Гривна',-12 000,UAH,-12 000,UAH,
28/12/2017,Гривна,From 'Наличные',12 000,UAH,12 000,UAH,
29/12/2017,Наличные,Кафе,-43,UAH,-43,UAH,
29/12/2017,Наличные,Еда,-34,UAH,-34,UAH,
29/12/2017,Наличные,Транспорт,-10,UAH,-10,UAH,
30/12/2017,Гривна,To 'Наличные',-1 000,UAH,-1 000,UAH,
30/12/2017,Наличные,From 'Гривна',1 000,UAH,1 000,UAH,
30/12/2017,Наличные,Другое,-200,UAH,-200,UAH,
30/12/2017,Наличные,Жена,-500,UAH,-500,UAH,
30/12/2017,Наличные,Жена,-200,UAH,-200,UAH,
30/12/2017,Наличные,Жена,-500,UAH,-500,UAH,
30/12/2017,Наличные,Подарки,-464,UAH,-464,UAH,
30/12/2017,Наличные,Еда,-2 080,UAH,-2 080,UAH,
30/12/2017,Гривна,To 'Наличные',-2 000,UAH,-2 000,UAH,
30/12/2017,Наличные,From 'Гривна',2 000,UAH,2 000,UAH,
31/12/2017,Наличные,Еда,-350,UAH,-350,UAH,
04/01/2018,Наличные,Ремонт,-241,UAH,-241,UAH,
04/01/2018,Наличные,Ремонт,-500,UAH,-500,UAH,
04/01/2018,Гривна,Жена,-5 000,UAH,-5 000,UAH,
05/01/2018,ПриватБанк,Жилье,-940,UAH,-940,UAH,
05/01/2018,ПриватБанк,Жилье,-355,UAH,-355,UAH,
06/01/2018,Пумб,Booze,-47,UAH,-47,UAH,
06/01/2018,Наличные,Ремонт,-1 216,UAH,-1 216,UAH,
06/01/2018,Наличные,Ребенок,-349,UAH,-349,UAH,
06/01/2018,Наличные,Химия,-597,UAH,-597,UAH,
06/01/2018,Гривна,To 'Наличные',-1 000,UAH,-1 000,UAH,
06/01/2018,Наличные,From 'Гривна',1 000,UAH,1 000,UAH,
06/01/2018,Гривна,To 'Наличные',-1 000,UAH,-1 000,UAH,
06/01/2018,Наличные,From 'Гривна',1 000,UAH,1 000,UAH,
06/01/2018,ПриватБанк,Связь,-204,UAH,-204,UAH,
06/01/2018,ПриватБанк,Связь,-102,UAH,-102,UAH,
07/01/2018,Наличные,Еда,-316,UAH,-316,UAH,
07/01/2018,Пумб,Кафе,-62,UAH,-62,UAH,
